SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
11,Round 1,National Institute of Technology Calicut,Environmental Geotechnology,G1,OPEN,464,407
12,Round 1,National Institute of Technology Calicut,Electronics Design & Technology,G1,EWS,534,530
13,Round 1,National Institute of Technology Calicut,Industrial Engineering & Management,G1,OPEN,600,511
14,Round 1,National Institute of Technology Calicut,Offshore Structures,G1,OBC-NCL,418,371
15,Round 1,National Institute of Technology Calicut,Telecommunication,G1,ST,235,235
16,Round 1,National Institute of Technology Calicut,Computer Science & Engineering,G1,OPEN,671,622
17,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,G1,SC,318,300
18,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,G1,SC,329,317
19,Round 1,National Institute of Technology Delhi,Computer Science & Engineering,G1,OPEN,622,574
20,Round 1,National Institute of Technology Durgapur,Machine Design,G1,ST,292,251
,,,,,,,
1,Round 1,National Institute of Technology Durgapur,Thermal Engineering,G1,OBC-NCL,349,330
2,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,G1,SC,387,317
3,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,G2,EWS,550,550
4,Round 1,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,G1,EWS,450,407
5,Round 1,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,G1,OBC-NCL,395,391
6,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),G1,OPEN,664,634
7,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,G1,EWS,660,652
8,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,G1,OPEN-PwD,266,266
9,Round 1,National Institute of Technology Meghalaya,Fluids & Thermal Engineering,G1,OPEN,357,357
10,Round 1,National Institute of Technology Nagaland,VLSI Systems,G1,SC,227,227
11,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Textile Engineering and Management,G1,OPEN,372,372
12,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,G1,OPEN,577,476
13,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,G1,ST,273,258
14,Round 1,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,G1,SC,386,363
15,Round 1,Malaviya National Institute of Technology Jaipur,Civil Engineering (Disaster Assessment and Mitigation),G1,ST,275,275
16,Round 1,Malaviya National Institute of Technology Jaipur,Embedded Systems,G2,OBC-NCL,457,447
17,Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,G2,OBC-NCL,368,368
18,Round 1,Malaviya National Institute of Technology Jaipur,Power Systems,G1,OBC-NCL,332,316
19,Round 1,Malaviya National Institute of Technology Jaipur,Production Engineering,G2,OBC-NCL,319,319
20,Round 1,Malaviya National Institute of Technology Jaipur,Structural Engineering,G1,OBC-NCL,474,430
,,,,,,,
1,Round 1,Maulana Azad National Institute of Technology Bhopal,Automation and Robotics,G1,SC,292,290
2,Round 1,Maulana Azad National Institute of Technology Bhopal,Biotechnology,G1,ST,176,176
3,Round 1,Maulana Azad National Institute of Technology Bhopal,Industrial Engineering & Management,G1,SC,286,262
4,Round 1,Maulana Azad National Institute of Technology Bhopal,Nanotechnology,G1,OPEN,429,355
5,Round 1,Maulana Azad National Institute of Technology Bhopal,Structural Engineering,G1,OPEN,637,456
6,Round 1,Maulana Azad National Institute of Technology Bhopal,Urban Planning,G1,OPEN,545,444
7,Round 1,Maulana Azad National Institute of Technology Bhopal,VLSI Design & Embedded Systems,G1,OPEN,546,484
8,Round 1,Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,G1,SC,176,176
9,Round 1,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,G1,EWS,422,389
10,Round 1,Motilal Nehru National Institute of Technology Allahabad,Environmental Engineering,G1,OPEN,522,403
11,Round 1,Motilal Nehru National Institute of Technology Allahabad,Information Security,G1,SC,412,386
12,Round 1,Motilal Nehru National Institute of Technology Allahabad,Microelectronics & VLSI Design,G1,SC,372,358
13,Round 1,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,G1,OBC-NCL,442,409
14,Round 1,Motilal Nehru National Institute of Technology Allahabad,Power System,G1,OBC-NCL,362,324
15,Round 1,National Institute of Technology Agartala,Biotechnology & Biochemical Engineering,G1,OPEN,398,377
16,Round 1,National Institute of Technology Agartala,Communication Engineering,G1,OBC-NCL,335,314
17,Round 1,National Institute of Technology Agartala,Power System Engineering,G1,OBC-NCL,335,335
18,Round 1,National Institute of Technology Agartala,Structural Engineering,G1,OBC-NCL,331,329
19,Round 1,National Institute of Technology Agartala,Thermal Science & Engineering,G1,OPEN,430,430
20,Round 1,National Institute of Technology Agartala,VLSI Design,G1,OBC-NCL,393,373
,,,,,,,
1,Round 1,National Institute of Technology Calicut,M.Plan. (Urban Planning),G1,EWS,395,395
2,Round 1,National Institute of Technology Calicut,Machine Design,G1,OPEN,577,524
3,Round 1,National Institute of Technology Calicut,Microelectronics & VLSI Design,G1,EWS,604,596
4,Round 1,National Institute of Technology Calicut,Structural Engineering,G1,ST,355,329
5,Round 1,National Institute of Technology Calicut,Water Resource Engineering,G1,ST,279,279
6,Round 1,National Institute of Technology Delhi,Power Electronics & Drives,G1,OPEN,486,413
7,Round 1,National Institute of Technology Delhi,Mathematics & Computing (MC),G1,OPEN,575,506
8,Round 1,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),G1,OPEN,558,528
9,Round 1,National Institute of Technology Durgapur,Fluid Mechanics and Heat Transfer,G1,OPEN,437,409
10,Round 1,National Institute of Technology Durgapur,Geotechnical Engineering,G1,ST,263,263
11,Round 1,National Institute of Technology Durgapur,Machine Design,G1,EWS,357,342
12,Round 1,National Institute of Technology Durgapur,Microelectronics & VLSI,G1,ST,289,289
13,Round 1,National Institute of Technology Durgapur,Next Generation Communication and Networks,G1,OBC-NCL,376,351
14,Round 1,National Institute of Technology Durgapur,Structural Engineering,G1,OPEN,492,416
15,Round 1,National Institute of Technology Durgapur,Computer Science & Engineering,G1,ST,318,292
16,Round 1,National Institute of Technology Goa,Power Electronics & Power Systems,G1,OBC-NCL,335,335
17,Round 1,National Institute of Technology Hamirpur,Electrical Engineering (Condition Monitoring of Power Apparatus),G1,SC,231,231
18,Round 1,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,G1,ST,449,351
19,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,G1,ST,327,299
20,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,G1,OBC-NCL,452,426
,,,,,,,
1,Round 1,"National Institute of Technology Karnataka, Surathkal",Geotechnical Engineering,G1,SC,353,335
2,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,G3,OBC-NCL,550,535
3,Round 1,"National Institute of Technology Karnataka, Surathkal",Marine Structures,G1,OPEN,529,390
4,Round 1,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,G1,OBC-NCL,554,513
5,Round 1,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,G1,OPEN-PwD,258,258
6,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,G2,SC,409,405
7,Round 1,National Institute of Technology Meghalaya,VLSI & Embedded Systems,G1,OPEN,451,355
8,Round 1,National Institute of Technology Nagaland,Computer Science & Engineering,G1,OBC-NCL,341,333
9,Round 1,National Institute of Technology Patna,Control System Engineering,G2,OBC-NCL,329,329
10,Round 1,National Institute of Technology Patna,Geotechnical Engineering,G1,ST,251,251
11,Round 1,National Institute of Technology Patna,Transportation Engineering,G1,OPEN,460,374
12,Round 1,National Institute of Technology Patna,Thermal Engineering,G2,OPEN,439,439
13,Round 1,National Institute of Technology Patna,Water Resources Engineering,G1,OPEN,462,366
14,Round 1,National Institute of Technology Puducherry,Power Electronics,G1,SC,267,267
15,Round 1,National Institute of Technology Puducherry,VLSI Design,G1,SC,285,285
16,Round 1,National Institute of Technology Raipur,VLSI & Embedded Systems,G2,OBC-NCL,424,408
17,Round 1,National Institute of Technology Sikkim,Artificial Intelligence and Machine Learning,G1,OPEN,479,431
18,Round 1,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,G1,OBC-NCL,363,322
19,Round 1,"National Institute of Technology, Jamshedpur",Geotechnical Engineering,G1,OBC-NCL,349,319
20,Round 1,"National Institute of Technology, Jamshedpur",Power Electronics & Drives,G1,OPEN,513,396
,,,,,,,
1,Round 1,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,G1,OPEN,588,517
2,Round 1,"National Institute of Technology, Jamshedpur",Computer Integrated Design & Manufacturing,G1,OPEN,484,484
3,Round 1,"National Institute of Technology, Kurukshetra",Control System,G1,SC,272,211
4,Round 1,"National Institute of Technology, Kurukshetra",Structural Engineering,G1,SC,351,333
5,Round 1,"National Institute of Technology, Kurukshetra",Computer Engineering,G1,SC,382,348
6,Round 1,"National Institute of Technology, Rourkela",Atmosphere and Ocean Science,G1,OPEN,527,408
7,Round 1,"National Institute of Technology, Rourkela",Biomedical Engineering,G1,OPEN,502,495
8,Round 1,"National Institute of Technology, Rourkela",Biotechnology,G1,OBC-NCL,461,372
9,Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,G2,SC,287,287
10,Round 1,"National Institute of Technology, Rourkela",Industrial Ceramics,G3,SC,156,156
11,Round 1,"National Institute of Technology, Rourkela",Industrial Design,G3,EWS,402,353
12,Round 1,"National Institute of Technology, Rourkela",Microwave and Radar Engineering,G3,OPEN,459,455
13,Round 1,"National Institute of Technology, Rourkela",Mining Engineering,G1,OPEN,513,513
14,Round 1,"National Institute of Technology, Rourkela",Power Electronics & Drives,G1,OBC-NCL,452,418
15,Round 1,"National Institute of Technology, Rourkela",Power Electronics & Drives,G1,OPEN,543,458
16,Round 1,"National Institute of Technology, Rourkela",Software Engineering,G1,ST,326,326
17,Round 1,"National Institute of Technology, Rourkela",Signal & Image Processing,G1,EWS,405,389
18,Round 1,"National Institute of Technology, Rourkela",Thermal Engineering,G3,OPEN,493,467
19,Round 1,"National Institute of Technology, Silchar",Artificial Intelligence,G1,OBC-NCL,416,397
20,Round 1,"National Institute of Technology, Silchar",Communication & Signal Processing,G1,OPEN,434,351
,,,,,,,
1,Round 1,"National Institute of Technology, Silchar",Computer Science & Engineering,G1,EWS,442,412
2,Round 1,"National Institute of Technology, Srinagar",Chemical Engineering,G1,OPEN,384,384
3,Round 1,"National Institute of Technology, Srinagar",Computer Science & Engineering,G1,OBC-NCL,389,374
4,Round 1,"National Institute of Technology Karnataka, Surathkal",Geoinformatics,G1,EWS,341,341
5,Round 1,"National Institute of Technology Karnataka, Surathkal",Geoinformatics,G1,SC,318,292
6,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,G3,SC,373,373
7,Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,G1,SC,434,405
8,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,G2,OPEN,654,629
9,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),G1,ST,386,378
10,Round 1,National Institute of Technology Nagaland,Computer Science & Engineering,G1,SC,269,269
11,Round 1,National Institute of Technology Patna,Design Engineering,G1,OBC-NCL,338,338
12,Round 1,National Institute of Technology Patna,M.Arch. (Sustainable Architecture),G1,OBC-NCL,355,355
13,Round 1,National Institute of Technology Patna,Structural Engineering,G1,SC,366,327
14,Round 1,National Institute of Technology Raipur,Information Technology,G1,ST,235,235
15,Round 1,National Institute of Technology Raipur,Information Technology,G3,SC,288,288
16,Round 1,National Institute of Technology Raipur,VLSI & Embedded Systems,G1,OPEN,463,438
17,Round 1,National Institute of Technology Raipur,Water Resources Development & Irrigation Engineering,G1,OPEN,422,353
18,Round 1,National Institute of Technology Arunachal Pradesh,VLSI Design & Embedded Systems,G1,OPEN,392,350
19,Round 1,"National Institute of Technology, Jamshedpur",Structural Engineering,G1,OBC-NCL,363,349
20,Round 1,"National Institute of Technology, Kurukshetra",Machine Design,G1,OPEN,486,368
,,,,,,,
1,Round 1,"National Institute of Technology, Kurukshetra",Power Electronics & Drives,G1,OBC-NCL,353,316
2,Round 1,"National Institute of Technology, Kurukshetra",Renewable Energy Systems,G1,OPEN,488,360
3,Round 1,"National Institute of Technology, Kurukshetra",Power System,G1,OPEN,424,361
4,Round 1,"National Institute of Technology, Kurukshetra",Embedded System Design,G1,OBC-NCL,476,459
5,Round 1,"National Institute of Technology, Manipur",Computer Science & Engineering,G1,OBC-NCL,371,329
6,Round 1,"National Institute of Technology, Rourkela",Biotechnology,G1,SC,302,200
7,Round 1,"National Institute of Technology, Rourkela",Chemical Engineering,G3,OPEN,366,366
8,Round 1,"National Institute of Technology, Rourkela",Communication & Networks,G1,EWS,434,405
9,Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,G1,OPEN,575,499
10,Round 1,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,G1,OPEN,550,493
11,Round 1,"National Institute of Technology, Rourkela",Industrial Design,G1,OBC-NCL,465,465
12,Round 1,"National Institute of Technology, Rourkela",Microwave and Radar Engineering,G1,OBC-NCL,463,393
13,Round 1,"National Institute of Technology, Rourkela",Machine Design & Analysis,G1,OPEN,615,615
14,Round 1,"National Institute of Technology, Rourkela",Mining Engineering,G2,OPEN,469,361
15,Round 1,"National Institute of Technology, Rourkela",Power Electronics & Drives,G1,EWS,453,435
16,Round 1,"National Institute of Technology, Rourkela",Software Engineering,G1,EWS,562,547
17,Round 1,"National Institute of Technology, Rourkela",Transportation Engineering,G1,ST,321,321
18,Round 1,"National Institute of Technology, Rourkela",Geo-technical Engineering,G1,ST,308,303
19,Round 1,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,G1,EWS,604,584
20,Round 1,"National Institute of Technology, Rourkela",Water Resources Engineering,G1,ST,300,296
,,,,,,,
1,Round 1,"National Institute of Technology, Silchar",Artificial Intelligence,G1,SC,386,318
2,Round 1,"National Institute of Technology, Silchar",CAD-CAM & Automation,G1,OBC-NCL,318,318
3,Round 1,"National Institute of Technology, Silchar",CAD-CAM & Automation,G1,OPEN,504,353
4,Round 1,"National Institute of Technology, Silchar",Geotechnical Engineering,G1,SC,259,259
5,Round 1,"National Institute of Technology, Silchar",Microelectronics & VLSI Design,G1,SC,317,267
6,Round 1,"National Institute of Technology, Silchar",Material & Manufacturing Technology,G1,ST,254,254
7,Round 1,"National Institute of Technology, Silchar",Data Science & Engineering,G1,OBC-NCL,436,403
8,Round 1,"National Institute of Technology, Srinagar",Mechanical System Design,G1,OPEN-PwD,308,308
9,Round 1,"National Institute of Technology, Srinagar",Structural Engineering,G1,SC,326,251
10,Round 1,"National Institute of Technology, Tiruchirappalli",Communication Systems,G1,OBC-NCL,575,550
11,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Design Engineering,G1,OBC-NCL,345,319
12,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Geotechnical & Geo-environmental Engineering,G1,OPEN,379,375
13,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,G1,SC,382,314
14,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Structural and Construction Engineering,G1,EWS,347,336
15,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),G1,OBC-NCL,412,398
16,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,G1,SC,367,333
17,Round 1,Malaviya National Institute of Technology Jaipur,Embedded Systems,G2,OPEN,532,471
18,Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,G1,ST,276,276
19,Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,G2,OPEN,415,400
20,Round 1,Malaviya National Institute of Technology Jaipur,Power Systems,G1,OPEN,560,373
,,,,,,,
1,Round 1,Malaviya National Institute of Technology Jaipur,Production Engineering,G2,OPEN,376,364
2,Round 1,Malaviya National Institute of Technology Jaipur,Renewable Energy,G1,ST,279,279
3,Round 1,Malaviya National Institute of Technology Jaipur,Transportation Engineering,G1,ST,418,418
4,Round 1,Malaviya National Institute of Technology Jaipur,Urban Planning,G1,OBC-NCL,484,417
5,Round 1,Malaviya National Institute of Technology Jaipur,Water Resources Engineering,G1,ST,371,331
6,Round 1,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,G1,EWS,472,465
7,Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,G1,OBC-NCL,532,504
8,Round 1,Maulana Azad National Institute of Technology Bhopal,Automation and Robotics,G1,ST,232,232
9,Round 1,Maulana Azad National Institute of Technology Bhopal,Environmental Engineering,G1,SC,291,276
10,Round 1,Maulana Azad National Institute of Technology Bhopal,Nanotechnology,G1,OBC-NCL,330,310
11,Round 1,Maulana Azad National Institute of Technology Bhopal,Water Resources Engineering & Management,G1,OBC-NCL,333,329
12,Round 1,Motilal Nehru National Institute of Technology Allahabad,Biomedical Engineering,G1,OPEN,406,350
13,Round 1,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,G1,EWS,334,326
14,Round 1,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,G1,OPEN-PwD,300,300
15,Round 1,Motilal Nehru National Institute of Technology Allahabad,Information Security,G1,ST,303,299
16,Round 1,Motilal Nehru National Institute of Technology Allahabad,Power Electronics & Drives,G1,OBC-NCL,432,396
17,Round 1,Motilal Nehru National Institute of Technology Allahabad,Power Electronics & Drives,G1,EWS,407,357
18,Round 1,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,G1,SC,423,416
19,Round 1,National Institute of Technology Calicut,M.Plan. (Urban Planning),G1,ST,322,322
20,Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,G2,OBC-NCL,476,334
,,,,,,,
1,Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,G2,EWS,391,391
2,Round 1,National Institute of Technology Calicut,Thermal Sciences,G1,OBC-NCL,478,456
3,Round 1,National Institute of Technology Calicut,Traffic & Transportation Planning,G1,SC,407,319
4,Round 1,National Institute of Technology Delhi,Power Electronics & Drives,G1,OBC-NCL,396,339
5,Round 1,National Institute of Technology Durgapur,Biotechnology,G1,SC,299,225
6,Round 1,National Institute of Technology Durgapur,Microelectronics & VLSI,G1,SC,364,330
7,Round 1,National Institute of Technology Durgapur,Structural Engineering,G1,OBC-NCL,402,382
8,Round 1,National Institute of Technology Goa,VLSI,G1,SC,297,281
9,Round 1,National Institute of Technology Hamirpur,Civil Engineering (Water Resources),G1,SC,248,247
10,Round 1,National Institute of Technology Hamirpur,Energy Technology,G1,OPEN,393,364
11,Round 1,National Institute of Technology Hamirpur,Electronics & Communication Engineering (Communications System and Networks),G1,OPEN,364,364
12,Round 1,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),G1,OPEN,480,413
13,Round 1,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,G1,ST,256,256
14,Round 1,"National Institute of Technology Karnataka, Surathkal",Geotechnical Engineering,G1,OPEN,518,472
15,Round 1,"National Institute of Technology Karnataka, Surathkal",Industrial Biotechnology,G1,SC,309,189
16,Round 1,"National Institute of Technology Karnataka, Surathkal",Marine Structures,G1,EWS,366,319
17,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,G1,OBC-NCL,528,520
18,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,G2,EWS,451,447
19,Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,G1,OPEN,654,599
20,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,G1,EWS,649,649
,,,,,,,
1,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,G2,ST,380,380
2,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),G1,SC,453,446
3,Round 1,National Institute of Technology Nagaland,VLSI Systems,G1,OPEN,355,350
4,Round 1,National Institute of Technology Patna,Environmental Engineering,G2,SC,232,232
5,Round 1,National Institute of Technology Patna,Geotechnical Engineering,G1,OBC-NCL,366,337
6,Round 1,National Institute of Technology Patna,Power System Engineering,G1,OBC-NCL,344,332
7,Round 1,National Institute of Technology Patna,Data Science & Engineering,G1,OPEN-PwD,228,228
8,Round 1,National Institute of Technology Patna,Structural Engineering,G1,OPEN,521,426
9,Round 1,National Institute of Technology Patna,Structural Engineering,G1,ST,267,255
10,Round 1,National Institute of Technology Patna,Thermal Engineering,G1,SC,251,251
11,Round 1,National Institute of Technology Puducherry,Computer Science & Engineering,G1,OPEN,496,449
12,Round 1,National Institute of Technology Raipur,Industrial Engineering & Management,G2,OPEN,487,482
13,Round 1,National Institute of Technology Raipur,VLSI & Embedded Systems,G1,SC,289,258
14,Round 1,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,G1,EWS,429,420
15,Round 1,"National Institute of Technology, Kurukshetra",Communication Systems,G1,EWS,397,397
16,Round 1,"National Institute of Technology, Kurukshetra",Structural Engineering,G1,ST,287,283
17,Round 1,"National Institute of Technology, Kurukshetra",Thermal Engineering,G1,OBC-NCL,349,326
18,Round 1,"National Institute of Technology, Rourkela",Communication & Networks,G1,OPEN,517,472
19,Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,G2,ST,275,275
20,Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,G1,EWS,483,450
,,,,,,,
1,Round 1,"National Institute of Technology, Rourkela",Metallurgical & Materials Engineering,G4,OBC-NCL,330,330
2,Round 1,"National Institute of Technology, Rourkela",Metallurgical & Materials Engineering,G5,EWS,326,326
3,Round 1,"National Institute of Technology, Rourkela",Industrial Design,G3,OPEN,459,437
4,Round 1,"National Institute of Technology, Rourkela",Machine Design & Analysis,G2,OBC-NCL,543,543
5,Round 1,"National Institute of Technology, Rourkela",Machine Design & Analysis,G3,EWS,421,399
6,Round 1,"National Institute of Technology, Rourkela",Production Engineering,G3,OBC-NCL,399,395
7,Round 1,"National Institute of Technology, Rourkela",Software Engineering,G1,SC,420,389
8,Round 1,"National Institute of Technology, Rourkela",Structural Engineering,G1,EWS,482,468
9,Round 1,"National Institute of Technology, Rourkela",Transportation Engineering,G1,SC,366,347
10,Round 1,"National Institute of Technology, Rourkela",Thermal Engineering,G2,SC,292,292
11,Round 1,"National Institute of Technology, Rourkela",Geo-technical Engineering,G1,SC,366,315
12,Round 1,"National Institute of Technology, Rourkela",Water Resources Engineering,G1,SC,339,283
13,Round 1,"National Institute of Technology, Silchar",Design & Manufacturing,G1,SC,285,247
14,Round 1,"National Institute of Technology, Silchar",Water Resources Engineering,G1,SC,252,252
15,Round 1,"National Institute of Technology, Srinagar",Water Resources Engineering,G1,OBC-NCL,367,367
16,Round 1,"National Institute of Technology, Tiruchirappalli",Data Analytics,G1,SC,491,427
17,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Efficient & Sustainable Architecture,G1,OBC-NCL,523,439
18,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,G3,EWS,373,373
19,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,G2,OPEN,428,414
20,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Engineering & Management,G1,OBC-NCL,596,550
,,,,,,,
1,Round 1,"National Institute of Technology, Tiruchirappalli",Non Destructive Testing,G1,SC,289,261
2,Round 1,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,G3,SC,328,328
3,Round 1,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,G1,OBC-NCL,387,387
4,Round 1,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,G1,EWS,353,353
5,Round 1,"National Institute of Technology Karnataka, Surathkal",Nanotechnology,G1,ST,231,231
6,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,G1,ST,380,380
7,Round 1,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,G1,OPEN,452,398
8,Round 1,National Institute of Technology Patna,Environmental Engineering,G2,OPEN,366,366
9,Round 1,National Institute of Technology Patna,Transportation Engineering,G1,SC,369,336
10,Round 1,National Institute of Technology Patna,Water Resources Engineering,G1,SC,263,255
11,Round 1,National Institute of Technology Puducherry,VLSI Design,G1,OPEN,534,435
12,Round 1,National Institute of Technology Raipur,Industrial Engineering & Management,G2,EWS,391,391
13,Round 1,"National Institute of Technology, Jamshedpur",Power Electronics & Drives,G1,SC,242,242
14,Round 1,"National Institute of Technology, Kurukshetra",Nanomaterials and Nanotechnology,G1,SC,262,243
15,Round 1,"National Institute of Technology, Kurukshetra",Control System,G1,OPEN,621,364
16,Round 1,"National Institute of Technology, Kurukshetra",Environmental Engineering,G1,OPEN,411,353
17,Round 1,"National Institute of Technology, Kurukshetra",Geotechnical Engineering,G1,SC,315,292
18,Round 1,"National Institute of Technology, Kurukshetra",Production & Industrial Engineering,G1,SC,252,252
19,Round 1,"National Institute of Technology, Kurukshetra",Power Electronics & Drives,G1,ST,356,356
20,Round 1,"National Institute of Technology, Kurukshetra",Embedded System Design,G1,OPEN,526,491
,,,,,,,
1,Round 1,"National Institute of Technology, Kurukshetra",VLSI Design,G1,EWS,534,521
2,Round 1,"National Institute of Technology, Rourkela",Atmosphere and Ocean Science,G1,SC,271,266
3,Round 1,"National Institute of Technology, Rourkela",Biomedical Engineering,G2,OBC-NCL,386,367
4,Round 1,"National Institute of Technology, Rourkela",Biotechnology,G1,EWS,450,393
5,Round 1,"National Institute of Technology, Rourkela",Control & Automation,G1,SC,329,272
6,Round 1,"National Institute of Technology, Rourkela",Chemical Engineering,G2,SC,251,251
7,Round 1,"National Institute of Technology, Rourkela",Cryogenics & Vacuum Technology,G1,OPEN,406,406
8,Round 1,"National Institute of Technology, Rourkela",Environmental Engineering,G1,ST,308,308
9,Round 1,"National Institute of Technology, Rourkela",Food Process Engineering,G1,SC,285,273
10,Round 1,"National Institute of Technology, Rourkela",Metallurgical & Materials Engineering,G3,OBC-NCL,349,349
11,Round 1,"National Institute of Technology, Rourkela",Information Security,G1,OBC-NCL,540,534
12,Round 1,"National Institute of Technology, Rourkela",Information Security,G1,EWS,555,547
13,Round 1,"National Institute of Technology, Rourkela",Machine Design & Analysis,G3,SC,330,304
14,Round 1,"National Institute of Technology, Rourkela",Production Engineering,G3,EWS,357,357
15,Round 1,"National Institute of Technology, Rourkela",Signal & Image Processing,G1,OBC-NCL,459,442
16,Round 1,"National Institute of Technology, Rourkela",Structural Engineering,G1,ST,312,312
17,Round 1,"National Institute of Technology, Rourkela",Thermal Engineering,G1,OBC-NCL,493,493
18,Round 1,"National Institute of Technology, Rourkela",Thermal Engineering,G3,SC,285,285
19,Round 1,"National Institute of Technology, Silchar",Renewable Energy,G1,OPEN,376,363
20,Round 1,"National Institute of Technology, Silchar",Communication & Signal Processing,G1,SC,243,243
,,,,,,,
1,Round 1,"National Institute of Technology, Silchar",Transportation Engineering,G1,OPEN,398,351
2,Round 1,"National Institute of Technology, Silchar",Thermal Engineering,G1,ST,266,266
3,Round 1,"National Institute of Technology, Silchar",Water Resources Engineering,G1,OBC-NCL,325,325
4,Round 1,"National Institute of Technology, Silchar",Water Resources Engineering,G1,OPEN,387,387
5,Round 1,"National Institute of Technology, Srinagar",Mechanical System Design,G1,OPEN,414,353
6,Round 1,"National Institute of Technology, Tiruchirappalli",Data Analytics,G1,OBC-NCL,613,592
7,Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,G2,SC,273,273
8,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,G6,OPEN,504,504
9,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,G3,OBC-NCL,341,341
